uid,method,role,type,gaia_type,dual_truth,truth_source,P_true,f_true,f_true_in_grid,f_rec,P_rec,class,recovered_pre,delta_f,dphi_cycles,frac_err,T_grid_days,df,pts_per_rayleigh,n_obs,band_used,g_med_mag,r_med_mag,n_epochs_joint,chen_period,gaia_period,gaia_period_source
gaia_f486_4470511478511585792,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.5981311715287205,1.6718740764574629,True,1.6719321339768904,0.5981104015396729,exact,True,5.805751942755677e-05,0.15876649159946885,3.472601211125599e-05,2734.6413206229918,7.313149041977475e-05,4.978353772324045,1022,g+r,16.2482491,15.7983494,1022,nan,0.5981311715287205,gaia_dr3_pf
gaia_f486_4470511478511585792,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.5981311715287205,1.6718740764574629,True,1.6719321339768904,0.5981104015396729,exact,True,5.805751942755677e-05,0.15876649159946885,3.472601211125599e-05,2734.6413206229918,7.313149041977475e-05,4.978353772324045,1022,g+r,16.2482491,15.7983494,1022,nan,0.5981311715287205,gaia_dr3_pf
gaia_f486_4470511478511585792,ce,control_antijoin,RRab,RRab,False,gaia,0.5981311715287205,1.6718740764574629,True,1.6719321339768904,0.5981104015396729,exact,True,5.805751942755677e-05,0.15876649159946885,3.472601211125599e-05,2734.6413206229918,7.313149041977475e-05,4.978353772324045,1022,g+r,16.2482491,15.7983494,1022,nan,0.5981311715287205,gaia_dr3_pf
gaia_f486_4470511478511585792,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.5981311715287205,1.6718740764574629,True,1.6719321339768904,0.5981104015396729,exact,True,5.805751942755677e-05,0.15876649159946885,3.472601211125599e-05,2734.6413206229918,7.313149041977475e-05,4.978353772324045,1022,g+r,16.2482491,15.7983494,1022,nan,0.5981311715287205,gaia_dr3_pf
gaia_f486_4471655692153837824,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.4447907583803584,2.2482481507515044,True,2.2482687490791218,0.4447866832688905,exact,True,2.0598327617360468e-05,0.05591882096846088,9.161945762292843e-06,2714.726263569668,7.367025195226167e-05,5.000135808223691,139,g,16.2133331,15.8698092,186,nan,0.4447907583803584,gaia_dr3_pf
gaia_f486_4471655692153837824,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.4447907583803584,2.2482481507515044,True,2.2482687490791218,0.4447866832688905,exact,True,2.0598327617360468e-05,0.05591882096846088,9.161945762292843e-06,2714.726263569668,7.367025195226167e-05,5.000135808223691,139,g,16.2133331,15.8698092,186,nan,0.4447907583803584,gaia_dr3_pf
gaia_f486_4471655692153837824,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.4447907583803584,2.2482481507515044,True,2.2482640307164448,0.44478761672904327,exact,True,1.587996494034627e-05,0.038875673994285626,7.06326164887012e-06,2448.095706780441,8.169267216730659e-05,4.4959235515001,186,g+r,16.2133331,15.8698092,186,nan,0.4447907583803584,gaia_dr3_pf
gaia_f486_4471655692153837824,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.4447907583803584,2.2482481507515044,True,2.2482640307164448,0.44478761672904327,exact,True,1.587996494034627e-05,0.038875673994285626,7.06326164887012e-06,2448.095706780441,8.169267216730659e-05,4.4959235515001,186,g+r,16.2133331,15.8698092,186,nan,0.4447907583803584,gaia_dr3_pf
gaia_f486_4471655692153837824,ce,control_antijoin,RRab,RRab,False,gaia,0.4447907583803584,2.2482481507515044,True,2.2482640307164448,0.44478761672904327,exact,True,1.587996494034627e-05,0.038875673994285626,7.06326164887012e-06,2448.095706780441,8.169267216730659e-05,4.4959235515001,186,g+r,16.2133331,15.8698092,186,nan,0.4447907583803584,gaia_dr3_pf
gaia_f486_4471655692153837824,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.4447907583803584,2.2482481507515044,True,2.2482640307164448,0.44478761672904327,exact,True,1.587996494034627e-05,0.038875673994285626,7.06326164887012e-06,2448.095706780441,8.169267216730659e-05,4.4959235515001,186,g+r,16.2133331,15.8698092,186,nan,0.4447907583803584,gaia_dr3_pf
gaia_f486_4477560241400315136,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.5593085703996635,1.7879218251303264,True,1.7879258230536719,0.559307319747784,exact,True,3.997923345488985e-06,0.009787337096647662,2.2360727909328842e-06,2448.105241360143,8.169267216730659e-05,5.000193534653365,49,r,16.2774372,15.7633886,96,nan,0.5593085703996635,gaia_dr3_pf
gaia_f486_4477560241400315136,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.5593085703996635,1.7879218251303264,True,1.7879258230536719,0.559307319747784,exact,True,3.997923345488985e-06,0.009787337096647662,2.2360727909328842e-06,2448.105241360143,8.169267216730659e-05,5.000193534653365,49,r,16.2774372,15.7633886,96,nan,0.5593085703996635,gaia_dr3_pf
gaia_f486_4477560241400315136,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.5593085703996635,1.7879218251303264,True,1.7879835023966113,0.55928927680798,exact,True,6.167726628492076e-05,0.11065292276604702,3.44966236319784e-05,1794.063346693758,0.00011147029316687103,3.664466644830923,96,g+r,16.2774372,15.7633886,96,nan,0.5593085703996635,gaia_dr3_pf
gaia_f486_4477560241400315136,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.5593085703996635,1.7879218251303264,True,1.7879835023966113,0.55928927680798,exact,True,6.167726628492076e-05,0.11065292276604702,3.44966236319784e-05,1794.063346693758,0.00011147029316687103,3.664466644830923,96,g+r,16.2774372,15.7633886,96,nan,0.5593085703996635,gaia_dr3_pf
gaia_f486_4477560241400315136,ce,control_antijoin,RRab,RRab,False,gaia,0.5593085703996635,1.7879218251303264,True,1.7879835023966113,0.55928927680798,exact,True,6.167726628492076e-05,0.11065292276604702,3.44966236319784e-05,1794.063346693758,0.00011147029316687103,3.664466644830923,96,g+r,16.2774372,15.7633886,96,nan,0.5593085703996635,gaia_dr3_pf
gaia_f486_4477560241400315136,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.5593085703996635,1.7879218251303264,True,1.7879835023966113,0.55928927680798,exact,True,6.167726628492076e-05,0.11065292276604702,3.44966236319784e-05,1794.063346693758,0.00011147029316687103,3.664466644830923,96,g+r,16.2774372,15.7633886,96,nan,0.5593085703996635,gaia_dr3_pf
chen_f686_ZTFJ193825.40+352053.3,gls_1band,science,RRc,RRc,False,chen,0.3186458,3.1382808121117556,True,3.1382548396417222,0.3186484371403581,exact,True,2.5972470033330808e-05,0.07190800664841679,8.276018491746722e-06,2768.624106838368,7.22334585379948e-05,5.000317654464537,980,r,15.139734749999999,14.8588901,1720,0.3186458,0.31864957609712047,gaia_dr3_p1_o
chen_f686_ZTFJ193825.40+352053.3,ftp_1band,science,RRc,RRc,False,chen,0.3186458,3.1382808121117556,True,3.1382548396417222,0.3186484371403581,exact,True,2.5972470033330808e-05,0.07190800664841679,8.276018491746722e-06,2768.624106838368,7.22334585379948e-05,5.000317654464537,980,r,15.139734749999999,14.8588901,1720,0.3186458,0.31864957609712047,gaia_dr3_p1_o
chen_f686_ZTFJ193825.40+352053.3,mbls_h1,science,RRc,RRc,False,chen,0.3186458,3.1382808121117556,True,3.138265527725496,0.3186473519099465,exact,True,1.5284386259750704e-05,0.04222557822428625,4.870305487247271e-06,2762.6610258785076,7.239032865209208e-05,4.989420169441508,1720,g+r,15.139734749999999,14.8588901,1720,0.3186458,0.31864957609712047,gaia_dr3_p1_o
chen_f686_ZTFJ193825.40+352053.3,mhls_h8,science,RRc,RRc,False,chen,0.3186458,3.1382808121117556,True,1.569132763862748,0.637294703819893,f/2,True,1.5691480482490077,4335.024156730861,0.5000024351527437,2762.6610258785076,7.239032865209208e-05,4.989420169441508,1720,g+r,15.139734749999999,14.8588901,1720,0.3186458,0.31864957609712047,gaia_dr3_p1_o
chen_f686_ZTFJ193825.40+352053.3,ce,science,RRc,RRc,False,chen,0.3186458,3.1382808121117556,True,3.138265527725496,0.3186473519099465,exact,True,1.5284386259750704e-05,0.04222557822428625,4.870305487247271e-06,2762.6610258785076,7.239032865209208e-05,4.989420169441508,1720,g+r,15.139734749999999,14.8588901,1720,0.3186458,0.31864957609712047,gaia_dr3_p1_o
chen_f686_ZTFJ193825.40+352053.3,ftp_mb,science,RRc,RRc,False,chen,0.3186458,3.1382808121117556,True,3.138265527725496,0.3186473519099465,exact,True,1.5284386259750704e-05,0.04222557822428625,4.870305487247271e-06,2762.6610258785076,7.239032865209208e-05,4.989420169441508,1720,g+r,15.139734749999999,14.8588901,1720,0.3186458,0.31864957609712047,gaia_dr3_p1_o
chen_f686_ZTFJ193829.95+345130.9,gls_1band,science,RRc,RRc,False,chen,0.3166504,3.1580569612417984,True,3.1580468072811327,0.316651418115279,exact,True,1.0153960665615358e-05,0.02811250035805695,3.2152557063513696e-06,2768.62411465263,7.22334585379948e-05,5.000317640351463,1013,r,17.3364544,17.0677605,1803,0.3166504,0.3166537747273496,gaia_dr3_p1_o
chen_f686_ZTFJ193829.95+345130.9,ftp_1band,science,RRc,RRc,False,chen,0.3166504,3.1580569612417984,True,3.1580468072811327,0.316651418115279,exact,True,1.0153960665615358e-05,0.02811250035805695,3.2152557063513696e-06,2768.62411465263,7.22334585379948e-05,5.000317640351463,1013,r,17.3364544,17.0677605,1803,0.3166504,0.3166537747273496,gaia_dr3_p1_o
chen_f686_ZTFJ193829.95+345130.9,mbls_h1,science,RRc,RRc,False,chen,0.3166504,3.1580569612417984,True,3.1580280874475166,0.31665329512893986,exact,True,2.887379428173631e-05,0.07976850623765913,9.142898508829515e-06,2762.6610295590945,7.239032865209208e-05,4.989420155404682,1803,g+r,17.3364544,17.0677605,1803,0.3166504,0.3166537747273496,gaia_dr3_p1_o
chen_f686_ZTFJ193829.95+345130.9,mhls_h8,science,RRc,RRc,False,chen,0.3166504,3.1580569612417984,True,3.1580280874475166,0.31665329512893986,exact,True,2.887379428173631e-05,0.07976850623765913,9.142898508829515e-06,2762.6610295590945,7.239032865209208e-05,4.989420155404682,1803,g+r,17.3364544,17.0677605,1803,0.3166504,0.3166537747273496,gaia_dr3_p1_o
chen_f686_ZTFJ193829.95+345130.9,ce,science,RRc,RRc,False,chen,0.3166504,3.1580569612417984,True,3.1580280874475166,0.31665329512893986,exact,True,2.887379428173631e-05,0.07976850623765913,9.142898508829515e-06,2762.6610295590945,7.239032865209208e-05,4.989420155404682,1803,g+r,17.3364544,17.0677605,1803,0.3166504,0.3166537747273496,gaia_dr3_p1_o
chen_f686_ZTFJ193829.95+345130.9,ftp_mb,science,RRc,RRc,False,chen,0.3166504,3.1580569612417984,True,3.1580280874475166,0.31665329512893986,exact,True,2.887379428173631e-05,0.07976850623765913,9.142898508829515e-06,2762.6610295590945,7.239032865209208e-05,4.989420155404682,1803,g+r,17.3364544,17.0677605,1803,0.3166504,0.3166537747273496,gaia_dr3_p1_o
chen_f686_ZTFJ193938.90+333216.6,gls_1band,science,RRab,RRab,False,chen,0.5160509,1.9377933455788956,True,1.9377347587402487,0.516066502646686,exact,True,5.8586838646901285e-05,0.1622049376653504,3.0233790811888186e-05,2768.624172451906,7.22334585379948e-05,5.000317535962163,1010,r,14.9863739,14.508965,1801,0.5160509,0.5160600580566972,gaia_dr3_pf
chen_f686_ZTFJ193938.90+333216.6,ftp_1band,science,RRab,RRab,False,chen,0.5160509,1.9377933455788956,True,1.9377347587402487,0.516066502646686,exact,True,5.8586838646901285e-05,0.1622049376653504,3.0233790811888186e-05,2768.624172451906,7.22334585379948e-05,5.000317535962163,1010,r,14.9863739,14.508965,1801,0.5160509,0.5160600580566972,gaia_dr3_pf
chen_f686_ZTFJ193938.90+333216.6,mbls_h1,science,RRab,RRab,False,chen,0.5160509,1.9377933455788956,True,1.9377443173592006,0.5160639569635386,exact,True,4.902821969499094e-05,0.1354483542272218,2.5301056898997796e-05,2762.661077025812,7.239032865209208e-05,4.98942005135914,1801,g+r,14.9863739,14.508965,1801,0.5160509,0.5160600580566972,gaia_dr3_pf
chen_f686_ZTFJ193938.90+333216.6,mhls_h8,science,RRab,RRab,False,chen,0.5160509,1.9377933455788956,True,1.9377443173592006,0.5160639569635386,exact,True,4.902821969499094e-05,0.1354483542272218,2.5301056898997796e-05,2762.661077025812,7.239032865209208e-05,4.98942005135914,1801,g+r,14.9863739,14.508965,1801,0.5160509,0.5160600580566972,gaia_dr3_pf
chen_f686_ZTFJ193938.90+333216.6,ce,science,RRab,RRab,False,chen,0.5160509,1.9377933455788956,True,1.9377443173592006,0.5160639569635386,exact,True,4.902821969499094e-05,0.1354483542272218,2.5301056898997796e-05,2762.661077025812,7.239032865209208e-05,4.98942005135914,1801,g+r,14.9863739,14.508965,1801,0.5160509,0.5160600580566972,gaia_dr3_pf
chen_f686_ZTFJ193938.90+333216.6,ftp_mb,science,RRab,RRab,False,chen,0.5160509,1.9377933455788956,True,1.9377443173592006,0.5160639569635386,exact,True,4.902821969499094e-05,0.1354483542272218,2.5301056898997796e-05,2762.661077025812,7.239032865209208e-05,4.98942005135914,1801,g+r,14.9863739,14.508965,1801,0.5160509,0.5160600580566972,gaia_dr3_pf
chen_f686_ZTFJ193959.03+333556.0,gls_1band,science,RRab,RRab,True,chen,0.6508062,1.5365557365618214,True,1.5365711792932966,0.6507996593167408,exact,True,1.5442731475134863e-05,0.0424772141272594,1.0050225388952914e-05,2750.6282936832868,7.270612185546023e-05,5.0003121219924695,1004,r,14.45265485,13.9396019,1804,0.6508062,0.6507950392786517,gaia_dr3_pf
chen_f686_ZTFJ193959.03+333556.0,ftp_1band,science,RRab,RRab,True,chen,0.6508062,1.5365557365618214,True,1.5365711792932966,0.6507996593167408,exact,True,1.5442731475134863e-05,0.0424772141272594,1.0050225388952914e-05,2750.6282936832868,7.270612185546023e-05,5.0003121219924695,1004,r,14.45265485,13.9396019,1804,0.6508062,0.6507950392786517,gaia_dr3_pf
chen_f686_ZTFJ193959.03+333556.0,mbls_h1,science,RRab,RRab,True,chen,0.6508062,1.5365557365618214,True,1.5365711792932966,0.6507996593167408,exact,True,1.5442731475134863e-05,0.0424772141272594,1.0050225388952914e-05,2750.6282936832868,7.270612185546023e-05,4.978533214646079,1804,g+r,14.45265485,13.9396019,1804,0.6508062,0.6507950392786517,gaia_dr3_pf
chen_f686_ZTFJ193959.03+333556.0,mhls_h8,science,RRab,RRab,True,chen,0.6508062,1.5365557365618214,True,1.5365711792932966,0.6507996593167408,exact,True,1.5442731475134863e-05,0.0424772141272594,1.0050225388952914e-05,2750.6282936832868,7.270612185546023e-05,4.978533214646079,1804,g+r,14.45265485,13.9396019,1804,0.6508062,0.6507950392786517,gaia_dr3_pf
chen_f686_ZTFJ193959.03+333556.0,ce,science,RRab,RRab,True,chen,0.6508062,1.5365557365618214,True,1.5365711792932966,0.6507996593167408,exact,True,1.5442731475134863e-05,0.0424772141272594,1.0050225388952914e-05,2750.6282936832868,7.270612185546023e-05,4.978533214646079,1804,g+r,14.45265485,13.9396019,1804,0.6508062,0.6507950392786517,gaia_dr3_pf
chen_f686_ZTFJ193959.03+333556.0,ftp_mb,science,RRab,RRab,True,chen,0.6508062,1.5365557365618214,True,1.5365711792932966,0.6507996593167408,exact,True,1.5442731475134863e-05,0.0424772141272594,1.0050225388952914e-05,2750.6282936832868,7.270612185546023e-05,4.978533214646079,1804,g+r,14.45265485,13.9396019,1804,0.6508062,0.6507950392786517,gaia_dr3_pf
chen_f686_ZTFJ194003.35+301707.8,gls_1band,science,RRc,RRc,False,chen,0.3568413,2.802366205929639,True,2.8026219422879746,0.3568087385998379,miss,False,0.00025573635833575636,0.698329856896126,9.125729456579714e-05,2730.6631776592694,7.323861139592794e-05,5.000250529508454,911,r,14.5526505,14.250453,1648,0.3568413,0.356823186101753,gaia_dr3_p1_o
chen_f686_ZTFJ194003.35+301707.8,ftp_1band,science,RRc,RRc,False,chen,0.3568413,2.802366205929639,True,2.8026219422879746,0.3568087385998379,miss,False,0.00025573635833575636,0.698329856896126,9.125729456579714e-05,2730.6631776592694,7.323861139592794e-05,5.000250529508454,911,r,14.5526505,14.250453,1648,0.3568413,0.356823186101753,gaia_dr3_p1_o
chen_f686_ZTFJ194003.35+301707.8,mbls_h1,science,RRc,RRc,False,chen,0.3568413,2.802366205929639,True,2.80269518089937,0.3567994146545417,miss,False,0.00032897496973127716,0.8983198362167713,0.00011739185586636958,2730.6631776592694,7.323861139592794e-05,4.976368545038343,1648,g+r,14.5526505,14.250453,1648,0.3568413,0.356823186101753,gaia_dr3_p1_o
chen_f686_ZTFJ194003.35+301707.8,mhls_h8,science,RRc,RRc,False,chen,0.3568413,2.802366205929639,True,1.401347590449685,0.7135988293090834,f/2,True,1.4010186154799538,3825.709944506281,0.49994130407206683,2730.6631776592694,7.323861139592794e-05,4.976368545038343,1648,g+r,14.5526505,14.250453,1648,0.3568413,0.356823186101753,gaia_dr3_p1_o
chen_f686_ZTFJ194003.35+301707.8,ce,science,RRc,RRc,False,chen,0.3568413,2.802366205929639,True,2.8025487036765786,0.35681806303245694,exact,True,0.00018249774693979148,0.49833987757426823,6.512273326506621e-05,2730.6631776592694,7.323861139592794e-05,4.976368545038343,1648,g+r,14.5526505,14.250453,1648,0.3568413,0.356823186101753,gaia_dr3_p1_o
chen_f686_ZTFJ194003.35+301707.8,ftp_mb,science,RRc,RRc,False,chen,0.3568413,2.802366205929639,True,2.80269518089937,0.3567994146545417,miss,False,0.00032897496973127716,0.8983198362167713,0.00011739185586636958,2730.6631776592694,7.323861139592794e-05,4.976368545038343,1648,g+r,14.5526505,14.250453,1648,0.3568413,0.356823186101753,gaia_dr3_p1_o
chen_f686_ZTFJ194143.55+353253.9,gls_1band,science,RRab,RRab,False,chen,0.6455768,1.5490023805068585,True,1.5489742848887607,0.6455885096064167,exact,True,2.8095618097800923e-05,0.07778620909627035,1.8137879225600406e-05,2768.624232629314,7.22334585379948e-05,5.000317427277805,1049,r,14.4487152,13.8337088,1840,0.6455768,0.6455896817395042,gaia_dr3_pf
chen_f686_ZTFJ194143.55+353253.9,ftp_1band,science,RRab,RRab,False,chen,0.6455768,1.5490023805068585,True,1.5489742848887607,0.6455885096064167,exact,True,2.8095618097800923e-05,0.07778620909627035,1.8137879225600406e-05,2768.624232629314,7.22334585379948e-05,5.000317427277805,1049,r,14.4487152,13.8337088,1840,0.6455768,0.6455896817395042,gaia_dr3_pf
chen_f686_ZTFJ194143.55+353253.9,mbls_h1,science,RRab,RRab,False,chen,0.6455768,1.5490023805068585,True,1.548935862168814,0.6456045239986915,exact,True,6.651833804438567e-05,0.1837676286637748,4.2942695816012755e-05,2762.6611558026634,7.239032865209208e-05,4.989419942742634,1840,g+r,14.4487152,13.8337088,1840,0.6455768,0.6455896817395042,gaia_dr3_pf
chen_f686_ZTFJ194143.55+353253.9,mhls_h8,science,RRab,RRab,False,chen,0.6455768,1.5490023805068585,True,1.548935862168814,0.6456045239986915,exact,True,6.651833804438567e-05,0.1837676286637748,4.2942695816012755e-05,2762.6611558026634,7.239032865209208e-05,4.989419942742634,1840,g+r,14.4487152,13.8337088,1840,0.6455768,0.6455896817395042,gaia_dr3_pf
chen_f686_ZTFJ194143.55+353253.9,ce,science,RRab,RRab,False,chen,0.6455768,1.5490023805068585,True,1.548935862168814,0.6456045239986915,exact,True,6.651833804438567e-05,0.1837676286637748,4.2942695816012755e-05,2762.6611558026634,7.239032865209208e-05,4.989419942742634,1840,g+r,14.4487152,13.8337088,1840,0.6455768,0.6455896817395042,gaia_dr3_pf
chen_f686_ZTFJ194143.55+353253.9,ftp_mb,science,RRab,RRab,False,chen,0.6455768,1.5490023805068585,True,1.548935862168814,0.6456045239986915,exact,True,6.651833804438567e-05,0.1837676286637748,4.2942695816012755e-05,2762.6611558026634,7.239032865209208e-05,4.989419942742634,1840,g+r,14.4487152,13.8337088,1840,0.6455768,0.6455896817395042,gaia_dr3_pf
chen_f686_ZTFJ194212.82+344833.3,gls_1band,science,RRab,RRab,False,chen,0.6402505,1.5618886670139267,True,1.5619040739670615,0.6402441844332424,exact,True,1.5406953134844414e-05,0.042656064224488636,9.864309448060703e-06,2768.624260173645,7.22334585379948e-05,5.000317377530933,1033,r,16.5542698,16.0020618,1839,0.6402505,0.640224919710655,gaia_dr3_pf
chen_f686_ZTFJ194212.82+344833.3,ftp_1band,science,RRab,RRab,False,chen,0.6402505,1.5618886670139267,True,1.5619763074255997,0.6402145763965963,exact,True,8.764041167297343e-05,0.24264336992939972,5.611181739382707e-05,2768.624260173645,7.22334585379948e-05,5.000317377530933,1033,r,16.5542698,16.0020618,1839,0.6402505,0.640224919710655,gaia_dr3_pf
chen_f686_ZTFJ194212.82+344833.3,mbls_h1,science,RRab,RRab,False,chen,0.6402505,1.5618886670139267,True,1.5619661213261906,0.6402187514483015,exact,True,7.745431226391375e-05,0.21398002151506834,4.959016215412691e-05,2762.6611774172634,7.239032865209208e-05,4.989419893166053,1839,g+r,16.5542698,16.0020618,1839,0.6402505,0.640224919710655,gaia_dr3_pf
chen_f686_ZTFJ194212.82+344833.3,mhls_h8,science,RRab,RRab,False,chen,0.6402505,1.5618886670139267,True,1.5619661213261906,0.6402187514483015,exact,True,7.745431226391375e-05,0.21398002151506834,4.959016215412691e-05,2762.6611774172634,7.239032865209208e-05,4.989419893166053,1839,g+r,16.5542698,16.0020618,1839,0.6402505,0.640224919710655,gaia_dr3_pf
chen_f686_ZTFJ194212.82+344833.3,ce,science,RRab,RRab,False,chen,0.6402505,1.5618886670139267,True,1.5619661213261906,0.6402187514483015,exact,True,7.745431226391375e-05,0.21398002151506834,4.959016215412691e-05,2762.6611774172634,7.239032865209208e-05,4.989419893166053,1839,g+r,16.5542698,16.0020618,1839,0.6402505,0.640224919710655,gaia_dr3_pf
chen_f686_ZTFJ194212.82+344833.3,ftp_mb,science,RRab,RRab,False,chen,0.6402505,1.5618886670139267,True,1.5619661213261906,0.6402187514483015,exact,True,7.745431226391375e-05,0.21398002151506834,4.959016215412691e-05,2762.6611774172634,7.239032865209208e-05,4.989419893166053,1839,g+r,16.5542698,16.0020618,1839,0.6402505,0.640224919710655,gaia_dr3_pf
chen_f686_ZTFJ194248.05+333430.0,gls_1band,science,RRab,RRab,False,chen,0.4825131,2.072482591664351,True,2.072342591246183,0.4825456969441813,exact,True,0.00014000041816775166,0.3850891275457857,6.755203577141817e-05,2750.628409440629,7.270612185546023e-05,5.000311911559522,1014,r,15.746047,15.19976995,1820,0.4825131,0.4825582856043041,gaia_dr3_pf
chen_f686_ZTFJ194248.05+333430.0,ftp_1band,science,RRab,RRab,False,chen,0.4825131,2.072482591664351,True,2.072342591246183,0.4825456969441813,exact,True,0.00014000041816775166,0.3850891275457857,6.755203577141817e-05,2750.628409440629,7.270612185546023e-05,5.000311911559522,1014,r,15.746047,15.19976995,1820,0.4825131,0.4825582856043041,gaia_dr3_pf
chen_f686_ZTFJ194248.05+333430.0,mbls_h1,science,RRab,RRab,False,chen,0.4825131,2.072482591664351,True,2.072342591246183,0.4825456969441813,exact,True,0.00014000041816775166,0.3850891275457857,6.755203577141817e-05,2750.628409440629,7.270612185546023e-05,4.9785330098142415,1820,g+r,15.746047,15.19976995,1820,0.4825131,0.4825582856043041,gaia_dr3_pf
chen_f686_ZTFJ194248.05+333430.0,mhls_h8,science,RRab,RRab,False,chen,0.4825131,2.072482591664351,True,2.072342591246183,0.4825456969441813,exact,True,0.00014000041816775166,0.3850891275457857,6.755203577141817e-05,2750.628409440629,7.270612185546023e-05,4.9785330098142415,1820,g+r,15.746047,15.19976995,1820,0.4825131,0.4825582856043041,gaia_dr3_pf
chen_f686_ZTFJ194248.05+333430.0,ce,science,RRab,RRab,False,chen,0.4825131,2.072482591664351,True,2.072342591246183,0.4825456969441813,exact,True,0.00014000041816775166,0.3850891275457857,6.755203577141817e-05,2750.628409440629,7.270612185546023e-05,4.9785330098142415,1820,g+r,15.746047,15.19976995,1820,0.4825131,0.4825582856043041,gaia_dr3_pf
chen_f686_ZTFJ194248.05+333430.0,ftp_mb,science,RRab,RRab,False,chen,0.4825131,2.072482591664351,True,2.072342591246183,0.4825456969441813,exact,True,0.00014000041816775166,0.3850891275457857,6.755203577141817e-05,2750.628409440629,7.270612185546023e-05,4.9785330098142415,1820,g+r,15.746047,15.19976995,1820,0.4825131,0.4825582856043041,gaia_dr3_pf
chen_f686_ZTFJ194304.41+344437.1,gls_1band,science,RRc,RRc,False,chen,0.3174614,3.1499892585366283,True,3.1500288933834155,0.31745740558141666,exact,True,3.9634846787262035e-05,0.10973399972179734,1.2582533949869708e-05,2768.624294444453,7.22334585379948e-05,5.000317315635602,1031,r,14.445975749999999,14.1584616,1837,0.3174614,0.31746304113177687,gaia_dr3_p1_o
chen_f686_ZTFJ194304.41+344437.1,ftp_1band,science,RRc,RRc,False,chen,0.3174614,3.1499892585366283,True,3.1500288933834155,0.31745740558141666,exact,True,3.9634846787262035e-05,0.10973399972179734,1.2582533949869708e-05,2768.624294444453,7.22334585379948e-05,5.000317315635602,1031,r,14.445975749999999,14.1584616,1837,0.3174614,0.31746304113177687,gaia_dr3_p1_o
chen_f686_ZTFJ194304.41+344437.1,mbls_h1,science,RRc,RRc,False,chen,0.3174614,3.1499892585366283,True,3.1499927609671348,0.3174610470193501,exact,True,3.502430506507892e-06,0.009676028907303227,1.1118864919987045e-06,2762.6612117853947,7.239032865209208e-05,4.98941983141393,1837,g+r,14.445975749999999,14.1584616,1837,0.3174614,0.31746304113177687,gaia_dr3_p1_o
chen_f686_ZTFJ194304.41+344437.1,mhls_h8,science,RRc,RRc,False,chen,0.3174614,3.1499892585366283,True,3.1499927609671348,0.3174610470193501,exact,True,3.502430506507892e-06,0.009676028907303227,1.1118864919987045e-06,2762.6612117853947,7.239032865209208e-05,4.98941983141393,1837,g+r,14.445975749999999,14.1584616,1837,0.3174614,0.31746304113177687,gaia_dr3_p1_o
chen_f686_ZTFJ194304.41+344437.1,ce,science,RRc,RRc,False,chen,0.3174614,3.1499892585366283,True,3.1499927609671348,0.3174610470193501,exact,True,3.502430506507892e-06,0.009676028907303227,1.1118864919987045e-06,2762.6612117853947,7.239032865209208e-05,4.98941983141393,1837,g+r,14.445975749999999,14.1584616,1837,0.3174614,0.31746304113177687,gaia_dr3_p1_o
chen_f686_ZTFJ194304.41+344437.1,ftp_mb,science,RRc,RRc,False,chen,0.3174614,3.1499892585366283,True,3.1499927609671348,0.3174610470193501,exact,True,3.502430506507892e-06,0.009676028907303227,1.1118864919987045e-06,2762.6612117853947,7.239032865209208e-05,4.98941983141393,1837,g+r,14.445975749999999,14.1584616,1837,0.3174614,0.31746304113177687,gaia_dr3_p1_o
chen_f686_ZTFJ194702.33+311521.0,gls_1band,science,RRab,,False,chen,0.6590951,1.5172317318092639,True,1.517082449337918,0.6591599556348555,exact,True,0.00014928247134582406,0.4080915470155305,9.839134537992305e-05,2733.6869716616347,7.315824127587973e-05,5.000206732408532,1025,r,16.607929249999998,15.5564995,1793,0.6590951,nan,
chen_f686_ZTFJ194702.33+311521.0,ftp_1band,science,RRab,,False,chen,0.6590951,1.5172317318092639,True,1.517082449337918,0.6591599556348555,exact,True,0.00014928247134582406,0.4080915470155305,9.839134537992305e-05,2733.6869716616347,7.315824127587973e-05,5.000206732408532,1025,r,16.607929249999998,15.5564995,1793,0.6590951,nan,
chen_f686_ZTFJ194702.33+311521.0,mbls_h1,science,RRab,,False,chen,0.6590951,1.5172317318092639,True,1.517082449337918,0.6591599556348555,exact,True,0.00014928247134582406,0.4080915470155305,9.839134537992305e-05,2733.6869716616347,7.315824127587973e-05,4.970969356043774,1793,g+r,16.607929249999998,15.5564995,1793,0.6590951,nan,
